what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1614276068249
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1614276068420
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1614276069812
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1614276069969
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1614276070334
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1614276070478
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614276071734
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1614276071734
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1614276072508
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1614276080624
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1614276080639
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614276081963
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1614276081963
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614276084557
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614276086444
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1614276092015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1614276107184
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614276124270
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614276154991
activated,editor,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui.editor.HaskellEditor,1614276155016
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614276175688
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614276208423
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614276209750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1614276231124
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1614276255090
